run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.equal_opportunity_difference_0.2,metrics.predictive_equality_difference_0.8,metrics.predictive_equality_difference_0.2,metrics.equalized_odds_difference_0.8,metrics.demographic_parity_difference_0.5,metrics.demographic_parity_difference_0.8,metrics.auc_difference,metrics.accuracy_0.5,metrics.demographic_parity_difference_0.2,metrics.accuracy_0.8,metrics.accuracy_0.2,metrics.roc_auc,metrics.equalized_odds_difference_0.5,metrics.equal_opportunity_difference_0.5,metrics.correction_acc,metrics.equalized_odds_difference_0.2,metrics.correction_fnr,metrics.correction_fpr,metrics.predictive_equality_difference_0.5,metrics.equal_opportunity_difference_0.8,params.classifier,params.noise_type,params.dataset,params.test_size,params.senstive_attr,params.noise_rate,params.correction_alg,tags.train_set,tags.mlflow.user,tags.mlflow.source.type,tags.mlflow.runName,tags.test_set,tags.mlflow.source.name,tags.mlflow.source.git.commit,tags.run
6625af699c3e412aad075e6979dd0c67,130,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/130/6625af699c3e412aad075e6979dd0c67/artifacts,2023-05-24 23:30:09.754000+00:00,2023-05-24 23:30:20.261000+00:00,0.034482758620689655,0.13636363636363635,0.14814814814814814,0.3620689655172414,0.3392857142857142,0.2857142857142857,0.1269472958113932,0.6428571428571429,0.0892857142857143,0.5982142857142857,0.5892857142857143,0.706511175898931,0.5673400673400674,0.12880324543610547,0.908273381294964,0.14814814814814814,0.0,0.18345323741007194,0.5673400673400674,0.3620689655172413,LogReg,bias,monks1,0.2,attr3,0.5,Ordering-Based Correction (remove sensitive),corrected,ines,LOCAL,suave-fish-534,corrected,run_noiseinjection.py,31e2b9f6dd77383e72879bcb024a1f1dfab65336,25052023_002205
3e78e4ad0e044b1ea35cc229ebf676ef,130,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/130/3e78e4ad0e044b1ea35cc229ebf676ef/artifacts,2023-05-24 23:29:58.579000+00:00,2023-05-24 23:30:09.464000+00:00,0.0,0.36363636363636365,0.11111111111111116,0.4259634888438134,0.4285714285714286,0.41071428571428575,0.12804515745692213,0.6696428571428571,0.0535714285714286,0.5535714285714286,0.5892857142857143,0.7003563330093943,0.6498316498316499,0.21703853955375252,0.908273381294964,0.11111111111111116,0.0,0.18345323741007194,0.6498316498316499,0.4259634888438134,LogReg,bias,monks1,0.2,attr3,0.5,Ordering-Based Correction (remove sensitive),noisy,ines,LOCAL,thundering-shad-400,corrected,run_noiseinjection.py,31e2b9f6dd77383e72879bcb024a1f1dfab65336,25052023_002205
aae8e7e362134cd684a2be33e1fcd0d6,130,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/130/aae8e7e362134cd684a2be33e1fcd0d6/artifacts,2023-05-24 23:29:47.650000+00:00,2023-05-24 23:29:58.307000+00:00,0.02434077079107505,0.0,0.09427609427609429,0.004056795131845842,0.0,0.01785714285714285,0.12549087904057477,0.6517857142857143,0.0357142857142857,0.5357142857142857,0.5982142857142857,0.7136378360868157,0.13083164300202843,0.13083164300202837,0.908273381294964,0.09427609427609429,0.0,0.18345323741007194,0.1043771043771044,0.0040567951318458695,LogReg,bias,monks1,0.2,attr3,0.5,Ordering-Based Correction (remove sensitive),original,ines,LOCAL,amazing-steed-82,corrected,run_noiseinjection.py,31e2b9f6dd77383e72879bcb024a1f1dfab65336,25052023_002205
b1a91e3f11f4443193d3062ba2a466ed,130,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/130/b1a91e3f11f4443193d3062ba2a466ed/artifacts,2023-05-24 23:29:36.520000+00:00,2023-05-24 23:29:47.369000+00:00,0.034482758620689655,0.14285714285714285,0.14814814814814814,0.3477832512315271,0.3392857142857142,0.2857142857142857,0.14273724815596733,0.6517857142857143,0.0892857142857143,0.5892857142857143,0.5982142857142857,0.705078125,0.5608465608465608,0.1330049261083744,0.908273381294964,0.14814814814814814,0.0,0.18345323741007194,0.5608465608465608,0.3477832512315271,LogReg,bias,monks1,0.2,attr3,0.5,Ordering-Based Correction (remove sensitive),corrected,ines,LOCAL,charming-toad-153,noisy,run_noiseinjection.py,31e2b9f6dd77383e72879bcb024a1f1dfab65336,25052023_002205
ca379e76f474462db40320f86f4c4f55,130,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/130/ca379e76f474462db40320f86f4c4f55/artifacts,2023-05-24 23:29:25.682000+00:00,2023-05-24 23:29:36.234000+00:00,0.0,0.38095238095238093,0.11111111111111116,0.4108374384236453,0.4285714285714286,0.41071428571428575,0.14512471655328785,0.6785714285714286,0.0535714285714286,0.5446428571428571,0.5982142857142857,0.7005208333333333,0.6455026455026456,0.2187192118226601,0.908273381294964,0.11111111111111116,0.0,0.18345323741007194,0.6455026455026456,0.41083743842364534,LogReg,bias,monks1,0.2,attr3,0.5,Ordering-Based Correction (remove sensitive),noisy,ines,LOCAL,bouncy-seal-775,noisy,run_noiseinjection.py,31e2b9f6dd77383e72879bcb024a1f1dfab65336,25052023_002205
990b71f368204d0db1962492d6f7e780,130,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/130/990b71f368204d0db1962492d6f7e780/artifacts,2023-05-24 23:29:15.025000+00:00,2023-05-24 23:29:25.381000+00:00,0.022660098522167486,0.0,0.08994708994709,0.0009852216748768572,0.0,0.01785714285714285,0.14120989391925365,0.6428571428571429,0.0357142857142857,0.5267857142857143,0.6071428571428571,0.7060546875,0.14679802955665033,0.14679802955665022,0.908273381294964,0.08994708994709,0.0,0.18345323741007194,0.12169312169312169,0.0009852216748769127,LogReg,bias,monks1,0.2,attr3,0.5,Ordering-Based Correction (remove sensitive),original,ines,LOCAL,illustrious-lark-70,noisy,run_noiseinjection.py,31e2b9f6dd77383e72879bcb024a1f1dfab65336,25052023_002205
c6a9ea31a4d641e4a5221c2f880f77e5,130,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/130/c6a9ea31a4d641e4a5221c2f880f77e5/artifacts,2023-05-24 23:29:04.154000+00:00,2023-05-24 23:29:14.744000+00:00,0.034482758620689655,0.13793103448275862,0.14814814814814814,0.45466155810983394,0.3392857142857142,0.2857142857142857,0.03192848020434225,0.6160714285714286,0.0892857142857143,0.6428571428571429,0.5267857142857143,0.713966836734694,0.5312899106002554,0.16475095785440613,0.908273381294964,0.14814814814814814,0.0,0.18345323741007194,0.5312899106002554,0.45466155810983394,LogReg,bias,monks1,0.2,attr3,0.5,Ordering-Based Correction (remove sensitive),corrected,ines,LOCAL,efficient-bass-627,original,run_noiseinjection.py,31e2b9f6dd77383e72879bcb024a1f1dfab65336,25052023_002205
47101b0cb41a46ecad5c78487024e710,130,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/130/47101b0cb41a46ecad5c78487024e710/artifacts,2023-05-24 23:28:53.043000+00:00,2023-05-24 23:29:03.862000+00:00,0.0,0.3448275862068966,0.11111111111111116,0.4891443167305236,0.4285714285714286,0.41071428571428575,0.031928480204342136,0.625,0.0535714285714286,0.5803571428571429,0.5267857142857143,0.7002551020408163,0.6372924648786717,0.2388250319284802,0.908273381294964,0.11111111111111116,0.0,0.18345323741007194,0.6372924648786717,0.48914431673052367,LogReg,bias,monks1,0.2,attr3,0.5,Ordering-Based Correction (remove sensitive),noisy,ines,LOCAL,judicious-cub-193,original,run_noiseinjection.py,31e2b9f6dd77383e72879bcb024a1f1dfab65336,25052023_002205
e23820a16fbd47928d51df404a2ae541,130,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/130/e23820a16fbd47928d51df404a2ae541/artifacts,2023-05-24 23:28:42.180000+00:00,2023-05-24 23:28:52.760000+00:00,0.0025542784163473803,0.0,0.08173690932311628,0.04980842911877392,0.0,0.01785714285714285,0.033205619412516096,0.6785714285714286,0.0357142857142857,0.5982142857142857,0.5535714285714286,0.7573341836734693,0.08556832694763733,0.060025542784163444,0.908273381294964,0.08173690932311628,0.0,0.18345323741007194,0.08556832694763733,0.04980842911877392,LogReg,bias,monks1,0.2,attr3,0.5,Ordering-Based Correction (remove sensitive),original,ines,LOCAL,luminous-ox-247,original,run_noiseinjection.py,31e2b9f6dd77383e72879bcb024a1f1dfab65336,25052023_002205
b120a704efc3436a845a330c17000bf1,130,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/130/b120a704efc3436a845a330c17000bf1/artifacts,2023-05-24 23:28:30.604000+00:00,2023-05-24 23:28:41.245000+00:00,0.06896551724137931,0.16,0.18518518518518523,0.3114571746384872,0.2678571428571428,0.25,0.09910765047583736,0.5982142857142857,0.125,0.6071428571428571,0.5625,0.7125,0.46666666666666673,0.08453837597330369,0.9280575539568345,0.18518518518518523,0.0,0.14388489208633093,0.46666666666666673,0.3114571746384872,LogReg,bias,monks1,0.2,attr3,0.4,Ordering-Based Correction (remove sensitive),corrected,ines,LOCAL,welcoming-sow-394,corrected,run_noiseinjection.py,31e2b9f6dd77383e72879bcb024a1f1dfab65336,25052023_002205
ee304bab37e145f2b6eb33375be8d5d3,130,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/130/ee304bab37e145f2b6eb33375be8d5d3/artifacts,2023-05-24 23:28:18.873000+00:00,2023-05-24 23:28:30.317000+00:00,0.0,0.16,0.14814814814814814,0.3781979977753059,0.3571428571428571,0.2857142857142857,0.10166192889218473,0.625,0.0714285714285714,0.6071428571428571,0.5714285714285714,0.7067307692307693,0.5437037037037037,0.18131256952169078,0.9280575539568345,0.14814814814814814,0.0,0.14388489208633093,0.5437037037037037,0.3781979977753058,LogReg,bias,monks1,0.2,attr3,0.4,Ordering-Based Correction (remove sensitive),noisy,ines,LOCAL,invincible-kit-93,corrected,run_noiseinjection.py,31e2b9f6dd77383e72879bcb024a1f1dfab65336,25052023_002205
8ba5ab67812a4e23babe0e201747adb6,130,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/130/8ba5ab67812a4e23babe0e201747adb6/artifacts,2023-05-24 23:28:07.880000+00:00,2023-05-24 23:28:18.586000+00:00,0.030033370411568408,0.0,0.10518518518518527,0.0211345939933259,0.0,0.01785714285714285,0.10683640258723681,0.6607142857142857,0.0357142857142857,0.5625,0.5714285714285714,0.7227564102564102,0.10901001112347053,0.10901001112347053,0.9280575539568345,0.10518518518518527,0.0,0.14388489208633093,0.10074074074074074,0.021134593993325956,LogReg,bias,monks1,0.2,attr3,0.4,Ordering-Based Correction (remove sensitive),original,ines,LOCAL,wistful-mule-601,corrected,run_noiseinjection.py,31e2b9f6dd77383e72879bcb024a1f1dfab65336,25052023_002205
847bb14ec79446f9954d5f283d7dc14c,130,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/130/847bb14ec79446f9954d5f283d7dc14c/artifacts,2023-05-24 23:27:56.717000+00:00,2023-05-24 23:28:07.606000+00:00,0.06896551724137931,0.16666666666666666,0.18518518518518523,0.2963362068965517,0.2678571428571428,0.25,0.11379011015325668,0.6071428571428571,0.125,0.5982142857142857,0.5714285714285714,0.7100610736097717,0.4583333333333333,0.0915948275862069,0.9280575539568345,0.18518518518518523,0.0,0.14388489208633093,0.4583333333333333,0.2963362068965517,LogReg,bias,monks1,0.2,attr3,0.4,Ordering-Based Correction (remove sensitive),corrected,ines,LOCAL,thundering-dog-986,noisy,run_noiseinjection.py,31e2b9f6dd77383e72879bcb024a1f1dfab65336,25052023_002205
a89300330f01473e9efd1050e7ad46b5,130,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/130/a89300330f01473e9efd1050e7ad46b5/artifacts,2023-05-24 23:27:45.676000+00:00,2023-05-24 23:27:56.432000+00:00,0.0,0.16666666666666666,0.14814814814814814,0.3620689655172414,0.3571428571428571,0.2857142857142857,0.11764647190293753,0.6339285714285714,0.0714285714285714,0.5982142857142857,0.5803571428571429,0.7052394728383157,0.5370370370370371,0.1853448275862069,0.9280575539568345,0.14814814814814814,0.0,0.14388489208633093,0.5370370370370371,0.3620689655172413,LogReg,bias,monks1,0.2,attr3,0.4,Ordering-Based Correction (remove sensitive),noisy,ines,LOCAL,caring-mule-340,noisy,run_noiseinjection.py,31e2b9f6dd77383e72879bcb024a1f1dfab65336,25052023_002205
832f388213dd4d1e8837016f1e59bb24,130,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/130/832f388213dd4d1e8837016f1e59bb24/artifacts,2023-05-24 23:27:34.657000+00:00,2023-05-24 23:27:45.380000+00:00,0.028017241379310345,0.0,0.10185185185185186,0.015086206896551713,0.0,0.01785714285714285,0.12287974936143042,0.6517857142857143,0.0357142857142857,0.5535714285714286,0.5803571428571429,0.7148826743812278,0.12715517241379315,0.1271551724137931,0.9280575539568345,0.10185185185185186,0.0,0.14388489208633093,0.11574074074074076,0.015086206896551713,LogReg,bias,monks1,0.2,attr3,0.4,Ordering-Based Correction (remove sensitive),original,ines,LOCAL,trusting-fly-723,noisy,run_noiseinjection.py,31e2b9f6dd77383e72879bcb024a1f1dfab65336,25052023_002205
