run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.correction_acc,metrics.accuracy_0.8,metrics.predictive_equality_difference_0.2,metrics.correction_fpr,metrics.predictive_equality_difference_0.5,metrics.equalized_odds_difference_0.2,metrics.equal_opportunity_difference_0.5,metrics.equalized_odds_difference_0.5,metrics.predictive_equality_difference_0.8,metrics.demographic_parity_difference_0.2,metrics.demographic_parity_difference_0.8,metrics.auc_difference,metrics.correction_fnr,metrics.demographic_parity_difference_0.5,metrics.equal_opportunity_difference_0.2,metrics.roc_auc,metrics.accuracy_0.2,metrics.equalized_odds_difference_0.8,metrics.accuracy_0.5,metrics.equal_opportunity_difference_0.8,params.dataset,params.noise_rate,params.correction_alg,params.noise_type,params.classifier,params.senstive_attr,params.test_size,params.prob,tags.mlflow.source.type,tags.mlflow.source.git.commit,tags.mlflow.user,tags.test_set,tags.train_set,tags.mlflow.source.name,tags.mlflow.runName,tags.run
95e4e2cc24654179a2f32d873d1a3dc1,143,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/143/95e4e2cc24654179a2f32d873d1a3dc1/artifacts,2023-05-25 04:19:19.584000+00:00,2023-05-25 04:19:32.668000+00:00,0.892032060348892,0.6211764705882353,0.05188679245283023,0.128005657708628,0.4669811320754717,0.05188679245283023,0.07314285714285718,0.4669811320754717,0.018867924528301886,0.041543026706231445,0.011363636363636364,0.21978975741239903,0.06789250353606789,0.3184852980847046,0.024,0.6562971698113208,0.3952941176470588,0.018867924528301886,0.6658823529411765,0.0,churn,0.5,Ordering-Based Correction (optimize demographic parity),flip,LogReg,voice_mail_plan,0.2,0,LOCAL,31e2b9f6dd77383e72879bcb024a1f1dfab65336,ines,corrected,corrected,run_noiseinjection.py,suave-fish-534,25052023_050936
2c11d08df17f4e19a144dde7be4bcd5f,143,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/143/2c11d08df17f4e19a144dde7be4bcd5f/artifacts,2023-05-25 04:19:06.671000+00:00,2023-05-25 04:19:19.247000+00:00,0.892032060348892,0.6211764705882353,0.05188679245283023,0.128005657708628,0.4669811320754717,0.05188679245283023,0.07314285714285718,0.4669811320754717,0.018867924528301886,0.041543026706231445,0.011363636363636364,0.21978975741239903,0.06789250353606789,0.3184852980847046,0.024,0.6562971698113208,0.3952941176470588,0.018867924528301886,0.6658823529411765,0.0,churn,0.5,Ordering-Based Correction (optimize demographic parity),flip,LogReg,voice_mail_plan,0.2,0,LOCAL,31e2b9f6dd77383e72879bcb024a1f1dfab65336,ines,corrected,noisy,run_noiseinjection.py,thundering-shad-400,25052023_050936
39fcf9e7dc6c4e99ba07fa3a8a9cd934,143,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/143/39fcf9e7dc6c4e99ba07fa3a8a9cd934/artifacts,2023-05-25 04:18:53.500000+00:00,2023-05-25 04:19:06.326000+00:00,0.892032060348892,0.6329411764705882,0.3679245283018868,0.128005657708628,0.08018867924528303,0.3679245283018868,0.40342857142857147,0.4034285714285714,0.0,0.3605341246290801,0.002461559212301052,0.15919137466307287,0.06789250353606789,0.2003304558942541,0.35314285714285715,0.6399528301886793,0.4541176470588235,0.00457142857142857,0.6894117647058824,0.00457142857142856,churn,0.5,Ordering-Based Correction (optimize demographic parity),flip,LogReg,voice_mail_plan,0.2,0,LOCAL,31e2b9f6dd77383e72879bcb024a1f1dfab65336,ines,corrected,original,run_noiseinjection.py,amazing-steed-82,25052023_050936
30162051b0f34c0fb2f6c97fd1c72440,143,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/143/30162051b0f34c0fb2f6c97fd1c72440/artifacts,2023-05-25 04:18:40.218000+00:00,2023-05-25 04:18:53.141000+00:00,0.892032060348892,0.6211764705882353,0.05188679245283023,0.128005657708628,0.4669811320754717,0.05188679245283023,0.07314285714285718,0.4669811320754717,0.018867924528301886,0.041543026706231445,0.011363636363636364,0.21978975741239903,0.06789250353606789,0.3184852980847046,0.024,0.6562971698113208,0.3952941176470588,0.018867924528301886,0.6658823529411765,0.0,churn,0.5,Ordering-Based Correction (optimize demographic parity),flip,LogReg,voice_mail_plan,0.2,0,LOCAL,31e2b9f6dd77383e72879bcb024a1f1dfab65336,ines,noisy,corrected,run_noiseinjection.py,charming-toad-153,25052023_050936
300bb67174184d19b083fa827a0cb4d0,143,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/143/300bb67174184d19b083fa827a0cb4d0/artifacts,2023-05-25 04:18:27.010000+00:00,2023-05-25 04:18:39.861000+00:00,0.892032060348892,0.6211764705882353,0.05188679245283023,0.128005657708628,0.4669811320754717,0.05188679245283023,0.07314285714285718,0.4669811320754717,0.018867924528301886,0.041543026706231445,0.011363636363636364,0.21978975741239903,0.06789250353606789,0.3184852980847046,0.024,0.6562971698113208,0.3952941176470588,0.018867924528301886,0.6658823529411765,0.0,churn,0.5,Ordering-Based Correction (optimize demographic parity),flip,LogReg,voice_mail_plan,0.2,0,LOCAL,31e2b9f6dd77383e72879bcb024a1f1dfab65336,ines,noisy,noisy,run_noiseinjection.py,bouncy-seal-775,25052023_050936
e00081faed644d2cbf9b54d11bd26534,143,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/143/e00081faed644d2cbf9b54d11bd26534/artifacts,2023-05-25 04:18:13.441000+00:00,2023-05-25 04:18:26.659000+00:00,0.892032060348892,0.6329411764705882,0.3679245283018868,0.128005657708628,0.08018867924528303,0.3679245283018868,0.40342857142857147,0.4034285714285714,0.0,0.3605341246290801,0.002461559212301052,0.15919137466307287,0.06789250353606789,0.2003304558942541,0.35314285714285715,0.6399528301886793,0.4541176470588235,0.00457142857142857,0.6894117647058824,0.00457142857142856,churn,0.5,Ordering-Based Correction (optimize demographic parity),flip,LogReg,voice_mail_plan,0.2,0,LOCAL,31e2b9f6dd77383e72879bcb024a1f1dfab65336,ines,noisy,original,run_noiseinjection.py,illustrious-lark-70,25052023_050936
e18f60fa74164b6ba5f8b7058596e2ba,143,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/143/e18f60fa74164b6ba5f8b7058596e2ba/artifacts,2023-05-25 04:18:00.120000+00:00,2023-05-25 04:18:13.092000+00:00,0.892032060348892,0.6635294117647059,0.05188679245283023,0.128005657708628,0.46910709540260437,0.05188679245283023,0.031058823529411805,0.46910709540260437,0.014084507042253521,0.041543026706231445,0.011363636363636364,0.2368908098982352,0.06789250353606789,0.3184852980847046,0.024,0.6296471407953018,0.35294117647058826,0.014084507042253521,0.6611764705882353,0.0,churn,0.5,Ordering-Based Correction (optimize demographic parity),flip,LogReg,voice_mail_plan,0.2,0,LOCAL,31e2b9f6dd77383e72879bcb024a1f1dfab65336,ines,original,corrected,run_noiseinjection.py,efficient-bass-627,25052023_050936
218493a04dba497ea8c62b9b61b79198,143,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/143/218493a04dba497ea8c62b9b61b79198/artifacts,2023-05-25 04:17:46.763000+00:00,2023-05-25 04:17:59.774000+00:00,0.892032060348892,0.6635294117647059,0.05188679245283023,0.128005657708628,0.46910709540260437,0.05188679245283023,0.031058823529411805,0.46910709540260437,0.014084507042253521,0.041543026706231445,0.011363636363636364,0.2368908098982352,0.06789250353606789,0.3184852980847046,0.024,0.6296471407953018,0.35294117647058826,0.014084507042253521,0.6611764705882353,0.0,churn,0.5,Ordering-Based Correction (optimize demographic parity),flip,LogReg,voice_mail_plan,0.2,0,LOCAL,31e2b9f6dd77383e72879bcb024a1f1dfab65336,ines,original,noisy,run_noiseinjection.py,judicious-cub-193,25052023_050936
58c73176f0d3490eaa7f0e651ff09735,143,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/143/58c73176f0d3490eaa7f0e651ff09735/artifacts,2023-05-25 04:17:33.672000+00:00,2023-05-25 04:17:46.429000+00:00,0.892032060348892,0.6752941176470588,0.3748339091150678,0.128005657708628,0.08975551421737975,0.3748339091150678,0.37317647058823533,0.3731764705882353,0.0,0.3605341246290801,0.002461559212301052,0.1439286551718748,0.06789250353606789,0.2003304558942541,0.24894117647058828,0.695963768476584,0.4588235294117647,0.034823529411764705,0.731764705882353,0.0348235294117647,churn,0.5,Ordering-Based Correction (optimize demographic parity),flip,LogReg,voice_mail_plan,0.2,0,LOCAL,31e2b9f6dd77383e72879bcb024a1f1dfab65336,ines,original,original,run_noiseinjection.py,luminous-ox-247,25052023_050936
1a28b92c733c4aceae17ec5abe251b7b,143,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/143/1a28b92c733c4aceae17ec5abe251b7b/artifacts,2023-05-25 04:17:19.114000+00:00,2023-05-25 04:17:32.165000+00:00,0.9165487977369166,0.6423529411764706,0.04740179399938138,0.10113154172560113,0.35075781008351375,0.04740179399938138,0.11170370370370375,0.35075781008351375,0.0,0.046027785271108734,0.0,0.29556946306033827,0.04809052333804809,0.18755057998381439,0.04296296296296297,0.6303499132446501,0.3764705882352941,0.0,0.6823529411764706,0.0,churn,0.4,Ordering-Based Correction (optimize demographic parity),flip,LogReg,voice_mail_plan,0.2,0,LOCAL,31e2b9f6dd77383e72879bcb024a1f1dfab65336,ines,corrected,corrected,run_noiseinjection.py,welcoming-sow-394,25052023_050936
