run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.correction_acc,metrics.accuracy_0.8,metrics.predictive_equality_difference_0.2,metrics.correction_fpr,metrics.predictive_equality_difference_0.5,metrics.equalized_odds_difference_0.2,metrics.equal_opportunity_difference_0.5,metrics.equalized_odds_difference_0.5,metrics.predictive_equality_difference_0.8,metrics.demographic_parity_difference_0.2,metrics.demographic_parity_difference_0.8,metrics.auc_difference,metrics.correction_fnr,metrics.demographic_parity_difference_0.5,metrics.equal_opportunity_difference_0.2,metrics.roc_auc,metrics.accuracy_0.2,metrics.equalized_odds_difference_0.8,metrics.accuracy_0.5,metrics.equal_opportunity_difference_0.8,params.dataset,params.noise_rate,params.correction_alg,params.noise_type,params.classifier,params.senstive_attr,params.test_size,params.prob,tags.mlflow.source.type,tags.mlflow.source.git.commit,tags.mlflow.user,tags.test_set,tags.train_set,tags.mlflow.source.name,tags.mlflow.runName,tags.run
4f689d8c80b541cdbbd4cba26a43a933,166,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/166/4f689d8c80b541cdbbd4cba26a43a933/artifacts,2023-05-26 03:15:43.699000+00:00,2023-05-26 03:15:59.420000+00:00,0.8683001531393568,0.6717557251908397,0.1132075471698113,0.14285714285714285,0.29350104821802936,0.1132075471698113,0.025641025641025605,0.29350104821802936,0.20335429769392033,0.08695652173913049,0.07162764771460423,0.30627548552076866,0.11824324324324324,0.18366778149386842,0.05128205128205128,0.7751173708920188,0.48854961832061067,0.20335429769392033,0.732824427480916,0.12454212454212454,credit,0.5,Ordering-Based Correction (optimize demographic parity),flip,LogReg,A1,0.2,0.5,LOCAL,31e2b9f6dd77383e72879bcb024a1f1dfab65336,ines,corrected,corrected,run_noiseinjection.py,suave-fish-534,26052023_040353
0f9b347b7f8d45038ed08f23c593f211,166,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/166/0f9b347b7f8d45038ed08f23c593f211/artifacts,2023-05-26 03:15:27.626000+00:00,2023-05-26 03:15:43.299000+00:00,0.8683001531393568,0.6717557251908397,0.1132075471698113,0.14285714285714285,0.29350104821802936,0.1132075471698113,0.025641025641025605,0.29350104821802936,0.20335429769392033,0.08695652173913049,0.07162764771460423,0.30627548552076866,0.11824324324324324,0.18366778149386842,0.05128205128205128,0.7751173708920188,0.48854961832061067,0.20335429769392033,0.732824427480916,0.12454212454212454,credit,0.5,Ordering-Based Correction (optimize demographic parity),flip,LogReg,A1,0.2,0.5,LOCAL,31e2b9f6dd77383e72879bcb024a1f1dfab65336,ines,corrected,noisy,run_noiseinjection.py,thundering-shad-400,26052023_040353
95d4273e87964d98b27058676acf99e6,166,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/166/95d4273e87964d98b27058676acf99e6/artifacts,2023-05-26 03:15:11.726000+00:00,2023-05-26 03:15:27.222000+00:00,0.8683001531393568,0.7175572519083969,0.2358490566037736,0.14285714285714285,0.31236897274633124,0.2358490566037736,0.10622710622710621,0.31236897274633124,0.29559748427672955,0.08277591973244147,0.12374581939799334,0.31042228212039535,0.11824324324324324,0.1658305462653289,0.18315018315018314,0.8150234741784038,0.7480916030534351,0.29559748427672955,0.7862595419847328,0.1355311355311355,credit,0.5,Ordering-Based Correction (optimize demographic parity),flip,LogReg,A1,0.2,0.5,LOCAL,31e2b9f6dd77383e72879bcb024a1f1dfab65336,ines,corrected,original,run_noiseinjection.py,amazing-steed-82,26052023_040353
a26239233c144c1aa398fe0eb8eae278,166,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/166/a26239233c144c1aa398fe0eb8eae278/artifacts,2023-05-26 03:14:55.985000+00:00,2023-05-26 03:15:11.344000+00:00,0.8683001531393568,0.6717557251908397,0.1132075471698113,0.14285714285714285,0.29350104821802936,0.1132075471698113,0.025641025641025605,0.29350104821802936,0.20335429769392033,0.08695652173913049,0.07162764771460423,0.30627548552076866,0.11824324324324324,0.18366778149386842,0.05128205128205128,0.7751173708920188,0.48854961832061067,0.20335429769392033,0.732824427480916,0.12454212454212454,credit,0.5,Ordering-Based Correction (optimize demographic parity),flip,LogReg,A1,0.2,0.5,LOCAL,31e2b9f6dd77383e72879bcb024a1f1dfab65336,ines,noisy,corrected,run_noiseinjection.py,charming-toad-153,26052023_040353
2bab127ac328474fadef77bad898a872,166,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/166/2bab127ac328474fadef77bad898a872/artifacts,2023-05-26 03:14:40.241000+00:00,2023-05-26 03:14:55.576000+00:00,0.8683001531393568,0.6717557251908397,0.1132075471698113,0.14285714285714285,0.29350104821802936,0.1132075471698113,0.025641025641025605,0.29350104821802936,0.20335429769392033,0.08695652173913049,0.07162764771460423,0.30627548552076866,0.11824324324324324,0.18366778149386842,0.05128205128205128,0.7751173708920188,0.48854961832061067,0.20335429769392033,0.732824427480916,0.12454212454212454,credit,0.5,Ordering-Based Correction (optimize demographic parity),flip,LogReg,A1,0.2,0.5,LOCAL,31e2b9f6dd77383e72879bcb024a1f1dfab65336,ines,noisy,noisy,run_noiseinjection.py,bouncy-seal-775,26052023_040353
e53871d4e61b4ada9c3c44d13a6815ac,166,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/166/e53871d4e61b4ada9c3c44d13a6815ac/artifacts,2023-05-26 03:14:24.254000+00:00,2023-05-26 03:14:39.818000+00:00,0.8683001531393568,0.7175572519083969,0.2358490566037736,0.14285714285714285,0.31236897274633124,0.2358490566037736,0.10622710622710621,0.31236897274633124,0.29559748427672955,0.08277591973244147,0.12374581939799334,0.31042228212039535,0.11824324324324324,0.1658305462653289,0.18315018315018314,0.8150234741784038,0.7480916030534351,0.29559748427672955,0.7862595419847328,0.1355311355311355,credit,0.5,Ordering-Based Correction (optimize demographic parity),flip,LogReg,A1,0.2,0.5,LOCAL,31e2b9f6dd77383e72879bcb024a1f1dfab65336,ines,noisy,original,run_noiseinjection.py,illustrious-lark-70,26052023_040353
97221a636a994a228dc643376f11918b,166,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/166/97221a636a994a228dc643376f11918b/artifacts,2023-05-26 03:14:08.389000+00:00,2023-05-26 03:14:23.850000+00:00,0.8683001531393568,0.7404580152671756,0.1132075471698113,0.14285714285714285,0.059582919563058584,0.1132075471698113,0.2076923076923077,0.20769230769230773,0.018867924528301886,0.08695652173913049,0.07162764771460423,-0.09347388791281541,0.11824324324324324,0.18366778149386842,0.05128205128205128,0.8834745762711864,0.48091603053435117,0.08974358974358976,0.8015267175572519,0.08974358974358976,credit,0.5,Ordering-Based Correction (optimize demographic parity),flip,LogReg,A1,0.2,0.5,LOCAL,31e2b9f6dd77383e72879bcb024a1f1dfab65336,ines,original,corrected,run_noiseinjection.py,efficient-bass-627,26052023_040353
22710e9ac1e341f6a1089bbf2600dbee,166,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/166/22710e9ac1e341f6a1089bbf2600dbee/artifacts,2023-05-26 03:13:52.878000+00:00,2023-05-26 03:14:07.989000+00:00,0.8683001531393568,0.7404580152671756,0.1132075471698113,0.14285714285714285,0.059582919563058584,0.1132075471698113,0.2076923076923077,0.20769230769230773,0.018867924528301886,0.08695652173913049,0.07162764771460423,-0.09347388791281541,0.11824324324324324,0.18366778149386842,0.05128205128205128,0.8834745762711864,0.48091603053435117,0.08974358974358976,0.8015267175572519,0.08974358974358976,credit,0.5,Ordering-Based Correction (optimize demographic parity),flip,LogReg,A1,0.2,0.5,LOCAL,31e2b9f6dd77383e72879bcb024a1f1dfab65336,ines,original,noisy,run_noiseinjection.py,judicious-cub-193,26052023_040353
d8e9828a38064e409241d8fa4cf8d278,166,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/166/d8e9828a38064e409241d8fa4cf8d278/artifacts,2023-05-26 03:13:36.448000+00:00,2023-05-26 03:13:52.462000+00:00,0.8683001531393568,0.816793893129771,0.05362462760675274,0.14285714285714285,0.02581926514399205,0.10256410256410253,0.1794871794871795,0.17948717948717952,0.03773584905660377,0.08277591973244147,0.12374581939799334,-0.08907646474677255,0.11824324324324324,0.1658305462653289,0.10256410256410256,0.9350282485875706,0.8320610687022901,0.1858974358974359,0.8702290076335878,0.1858974358974359,credit,0.5,Ordering-Based Correction (optimize demographic parity),flip,LogReg,A1,0.2,0.5,LOCAL,31e2b9f6dd77383e72879bcb024a1f1dfab65336,ines,original,original,run_noiseinjection.py,luminous-ox-247,26052023_040353
804035433d2a4debabc18b4963a2eff7,166,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/166/804035433d2a4debabc18b4963a2eff7/artifacts,2023-05-26 03:13:19.899000+00:00,2023-05-26 03:13:35.722000+00:00,0.9019908116385911,0.7633587786259542,0.27075471698113207,0.1092436974789916,0.1990566037735849,0.27075471698113207,0.12550607287449395,0.1990566037735849,0.18113207547169813,0.1552396878483835,0.10897435897435898,0.09371960379904776,0.08445945945945946,0.20234113712374585,0.0013495276653171379,0.8615965989607937,0.5572519083969466,0.18113207547169813,0.8015267175572519,0.03778677462887986,credit,0.4,Ordering-Based Correction (optimize demographic parity),flip,LogReg,A1,0.2,0.5,LOCAL,31e2b9f6dd77383e72879bcb024a1f1dfab65336,ines,corrected,corrected,run_noiseinjection.py,welcoming-sow-394,26052023_040353
