run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.equal_opportunity_difference_0.2,metrics.predictive_equality_difference_0.8,metrics.predictive_equality_difference_0.2,metrics.equalized_odds_difference_0.8,metrics.demographic_parity_difference_0.5,metrics.demographic_parity_difference_0.8,metrics.auc_difference,metrics.accuracy_0.5,metrics.demographic_parity_difference_0.2,metrics.accuracy_0.8,metrics.accuracy_0.2,metrics.roc_auc,metrics.equalized_odds_difference_0.5,metrics.equal_opportunity_difference_0.5,metrics.correction_acc,metrics.equalized_odds_difference_0.2,metrics.correction_fnr,metrics.correction_fpr,metrics.predictive_equality_difference_0.5,metrics.equal_opportunity_difference_0.8,params.classifier,params.noise_type,params.dataset,params.test_size,params.senstive_attr,params.noise_rate,params.correction_alg,tags.train_set,tags.mlflow.user,tags.mlflow.source.type,tags.mlflow.runName,tags.test_set,tags.mlflow.source.name,tags.mlflow.source.git.commit,tags.run
09278f13301845c38e819ee9fe444cb5,130,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/130/09278f13301845c38e819ee9fe444cb5/artifacts,2023-05-24 22:08:10.133000+00:00,2023-05-24 22:08:21.998000+00:00,0.05555555555555555,0.0,0.0,0.0,0.125,0.0,0.30474997016350397,0.6160714285714286,0.017857142857142905,0.5892857142857143,0.4017857142857143,0.6422924901185771,0.380952380952381,0.38095238095238093,0.7985611510791367,0.05555555555555558,0.24100719424460432,0.1618705035971223,0.10902255639097747,0.0,LogReg,flip,monks1,0.2,attr3,0.5,Ordering-Based Correction (remove sensitive),corrected,ines,LOCAL,suave-fish-534,corrected,run_noiseinjection.py,31e2b9f6dd77383e72879bcb024a1f1dfab65336,24052023_225911
d98cb1a2b54f4221b6a24b5dec02b354,130,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/130/d98cb1a2b54f4221b6a24b5dec02b354/artifacts,2023-05-24 22:07:57.826000+00:00,2023-05-24 22:08:09.822000+00:00,0.0,0.0,0.0,0.0,0.017857142857142905,0.0,0.32369614512471656,0.6339285714285714,0.0,0.5892857142857143,0.4107142857142857,0.6426218708827405,0.19444444444444442,0.19444444444444442,0.7985611510791367,0.0,0.24100719424460432,0.1618705035971223,0.18796992481203006,0.0,LogReg,flip,monks1,0.2,attr3,0.5,Ordering-Based Correction (remove sensitive),noisy,ines,LOCAL,thundering-shad-400,corrected,run_noiseinjection.py,31e2b9f6dd77383e72879bcb024a1f1dfab65336,24052023_225911
cc5e4864adbb4893b6f861a9f34874b4,130,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/130/cc5e4864adbb4893b6f861a9f34874b4/artifacts,2023-05-24 22:07:45.506000+00:00,2023-05-24 22:07:57.444000+00:00,0.05555555555555555,0.10526315789473684,0.13533834586466165,0.10526315789473684,0.0,0.01785714285714285,0.3172589211123046,0.625,0.0357142857142857,0.6160714285714286,0.48214285714285715,0.6548089591567853,0.22368421052631576,0.2142857142857143,0.7985611510791367,0.13533834586466165,0.24100719424460432,0.1618705035971223,0.22368421052631576,0.06746031746031744,LogReg,flip,monks1,0.2,attr3,0.5,Ordering-Based Correction (remove sensitive),original,ines,LOCAL,amazing-steed-82,corrected,run_noiseinjection.py,31e2b9f6dd77383e72879bcb024a1f1dfab65336,24052023_225911
e50fb90850d5425391f9a1420e2dc837,130,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/130/e50fb90850d5425391f9a1420e2dc837/artifacts,2023-05-24 22:07:33.425000+00:00,2023-05-24 22:07:45.174000+00:00,0.05263157894736842,0.0,0.0,0.0,0.125,0.0,0.2991921140741468,0.5982142857142857,0.017857142857142905,0.5714285714285714,0.41964285714285715,0.61328125,0.37386569872958264,0.3738656987295826,0.7985611510791367,0.052631578947368474,0.24100719424460432,0.1618705035971223,0.10910910910910915,0.0,LogReg,flip,monks1,0.2,attr3,0.5,Ordering-Based Correction (remove sensitive),corrected,ines,LOCAL,charming-toad-153,noisy,run_noiseinjection.py,31e2b9f6dd77383e72879bcb024a1f1dfab65336,24052023_225911
8a5581ecab2a44439a33fdc09f13d023,130,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/130/8a5581ecab2a44439a33fdc09f13d023/artifacts,2023-05-24 22:07:20.664000+00:00,2023-05-24 22:07:33.122000+00:00,0.0,0.0,0.0,0.0,0.017857142857142905,0.0,0.31805853039972837,0.6160714285714286,0.0,0.5714285714285714,0.42857142857142855,0.615234375,0.19782214156079858,0.19782214156079853,0.7985611510791367,0.0,0.24100719424460432,0.1618705035971223,0.19019019019019023,0.0,LogReg,flip,monks1,0.2,attr3,0.5,Ordering-Based Correction (remove sensitive),noisy,ines,LOCAL,bouncy-seal-775,noisy,run_noiseinjection.py,31e2b9f6dd77383e72879bcb024a1f1dfab65336,24052023_225911
cf499fd405d345d98aecd1196458529d,130,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/130/cf499fd405d345d98aecd1196458529d/artifacts,2023-05-24 22:07:08.490000+00:00,2023-05-24 22:07:20.329000+00:00,0.018148820326678763,0.10810810810810811,0.1041041041041042,0.10810810810810811,0.0,0.01785714285714285,0.30153928883511466,0.6071428571428571,0.0357142857142857,0.5982142857142857,0.48214285714285715,0.6266276041666666,0.22722722722722727,0.21597096188747728,0.7985611510791367,0.1041041041041042,0.24100719424460432,0.1618705035971223,0.22722722722722727,0.06715063520871145,LogReg,flip,monks1,0.2,attr3,0.5,Ordering-Based Correction (remove sensitive),original,ines,LOCAL,illustrious-lark-70,noisy,run_noiseinjection.py,31e2b9f6dd77383e72879bcb024a1f1dfab65336,24052023_225911
cdb64292de244795825fdb9f438b3614,130,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/130/cdb64292de244795825fdb9f438b3614/artifacts,2023-05-24 22:06:55.862000+00:00,2023-05-24 22:07:08.199000+00:00,0.0,0.0,0.03448275862068961,0.0,0.125,0.0,0.011494252873563315,0.7053571428571429,0.017857142857142905,0.5,0.5089285714285714,0.7426658163265305,0.12388250319284799,0.09706257982120048,0.7985611510791367,0.03448275862068961,0.24100719424460432,0.1618705035971223,0.12388250319284799,0.0,LogReg,flip,monks1,0.2,attr3,0.5,Ordering-Based Correction (remove sensitive),corrected,ines,LOCAL,efficient-bass-627,original,run_noiseinjection.py,31e2b9f6dd77383e72879bcb024a1f1dfab65336,24052023_225911
29b58f1557b74758a2fde3825021b38f,130,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/130/29b58f1557b74758a2fde3825021b38f/artifacts,2023-05-24 22:06:43.215000+00:00,2023-05-24 22:06:55.499000+00:00,0.0,0.0,0.0,0.0,0.017857142857142905,0.0,0.02298850574712652,0.6875,0.0,0.5,0.5,0.7586096938775511,0.05747126436781613,0.05747126436781608,0.7985611510791367,0.0,0.24100719424460432,0.1618705035971223,0.048531289910600295,0.0,LogReg,flip,monks1,0.2,attr3,0.5,Ordering-Based Correction (remove sensitive),noisy,ines,LOCAL,judicious-cub-193,original,run_noiseinjection.py,31e2b9f6dd77383e72879bcb024a1f1dfab65336,24052023_225911
9c19e713d801479b96c6554ba6ae93e6,130,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/130/9c19e713d801479b96c6554ba6ae93e6/artifacts,2023-05-24 22:06:29.927000+00:00,2023-05-24 22:06:42.882000+00:00,0.0025542784163473803,0.0,0.08173690932311628,0.04980842911877392,0.0,0.01785714285714285,0.033205619412516096,0.6785714285714286,0.0357142857142857,0.5982142857142857,0.5535714285714286,0.7573341836734693,0.08556832694763733,0.060025542784163444,0.7985611510791367,0.08173690932311628,0.24100719424460432,0.1618705035971223,0.08556832694763733,0.04980842911877392,LogReg,flip,monks1,0.2,attr3,0.5,Ordering-Based Correction (remove sensitive),original,ines,LOCAL,luminous-ox-247,original,run_noiseinjection.py,31e2b9f6dd77383e72879bcb024a1f1dfab65336,24052023_225911
9a092da650c64ed296b025b13d4efb80,130,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/130/9a092da650c64ed296b025b13d4efb80/artifacts,2023-05-24 22:06:16.314000+00:00,2023-05-24 22:06:28.182000+00:00,0.05,0.0,0.0,0.0,0.07142857142857145,0.0,0.29995210727969346,0.5982142857142857,0.017857142857142905,0.5625,0.42857142857142855,0.6219630709426629,0.2896551724137931,0.28965517241379307,0.85431654676259,0.050000000000000044,0.16546762589928057,0.12589928057553956,0.14814814814814814,0.0,LogReg,flip,monks1,0.2,attr3,0.4,Ordering-Based Correction (remove sensitive),corrected,ines,LOCAL,welcoming-sow-394,corrected,run_noiseinjection.py,31e2b9f6dd77383e72879bcb024a1f1dfab65336,24052023_225911
2eaebf66f2b546b7a38fe9652b9e3def,130,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/130/2eaebf66f2b546b7a38fe9652b9e3def/artifacts,2023-05-24 22:06:04.777000+00:00,2023-05-24 22:06:15.995000+00:00,0.0,0.0,0.0,0.0,0.01785714285714285,0.0,0.30472541507024264,0.6071428571428571,0.0,0.5625,0.4375,0.6161321671525753,0.24074074074074076,0.1896551724137931,0.85431654676259,0.0,0.16546762589928057,0.12589928057553956,0.24074074074074076,0.0,LogReg,flip,monks1,0.2,attr3,0.4,Ordering-Based Correction (remove sensitive),noisy,ines,LOCAL,invincible-kit-93,corrected,run_noiseinjection.py,31e2b9f6dd77383e72879bcb024a1f1dfab65336,24052023_225911
